Instancia,k,Algoritmo,Tipo,Costo_total,Tiempo_ms,Factible,Seleccion
ninstance_558.txt,10,bt,MACRO,0,0.0307,si,""
ninstance_558.txt,15,fb,MICRO,0,1208.9,si,""
ninstance_558.txt,15,bt,MICRO,0,0.0289,si,""
ninstance_558.txt,15,fb,MACRO,-1,0,no,""
ninstance_558.txt,15,bt,MACRO,-1,0,no,""
ninstance_558.txt,20,fb,MICRO,0,4669.97,si,""
ninstance_558.txt,20,bt,MICRO,0,0.0355,si,""
ninstance_558.txt,20,fb,MACRO,-1,0,no,""
ninstance_558.txt,20,bt,MACRO,-1,0,no,""
ninstance_561.txt,5,fb,MICRO,-1,0,no,""
ninstance_561.txt,5,bt,MICRO,-1,0,no,""
ninstance_561.txt,5,fb,MACRO,0,0.1538,si,""
ninstance_561.txt,5,bt,MACRO,0,0.0125,si,""
ninstance_561.txt,10,fb,MICRO,0,4637.75,si,""
ninstance_561.txt,10,bt,MICRO,0,0.025,si,""
ninstance_561.txt,10,fb,MACRO,-1,0,no,""
ninstance_561.txt,10,bt,MACRO,-1,0,no,""
ninstance_562.txt,5,fb,MICRO,0,315.86,si,""
ninstance_562.txt,5,bt,MICRO,0,0.0558,si,""
ninstance_562.txt,5,fb,MACRO,0,0.0874,si,""
ninstance_562.txt,5,bt,MACRO,0,0.0209,si,""
ninstance_562.txt,10,fb,MICRO,0,321.929,si,""
ninstance_562.txt,10,bt,MICRO,0,0.0479,si,""
ninstance_562.txt,10,fb,MACRO,0,0.0467,si,""
ninstance_562.txt,10,bt,MACRO,0,0.0146,si,""
ninstance_562.txt,15,fb,MICRO,0,325.503,si,""
ninstance_562.txt,15,bt,MICRO,0,0.027,si,""
ninstance_562.txt,15,fb,MACRO,0,0.0879,si,""
ninstance_562.txt,15,bt,MACRO,0,0.0282,si,""
ninstance_562.txt,20,fb,MICRO,0,2369.63,si,""
ninstance_562.txt,20,bt,MICRO,0,0.0694,si,""
ninstance_562.txt,20,fb,MACRO,-1,0,no,""
ninstance_562.txt,20,bt,MACRO,-1,0,no,""
ninstance_566.txt,5,fb,MICRO,0,32.8228,si,""
ninstance_566.txt,5,bt,MICRO,0,0.0508,si,""
ninstance_566.txt,5,fb,MACRO,0,0.0448,si,""
ninstance_566.txt,5,bt,MACRO,0,0.0226,si,""
ninstance_566.txt,10,fb,MICRO,0,106.136,si,""
ninstance_566.txt,10,bt,MICRO,0,0.0634,si,""
ninstance_566.txt,10,fb,MACRO,-1,0,no,""
ninstance_566.txt,10,bt,MACRO,-1,0,no,""
ninstance_573.txt,5,fb,MICRO,-1,0,no,""
ninstance_573.txt,5,bt,MICRO,-1,0,no,""
ninstance_573.txt,5,fb,MACRO,-1,0,no,""
ninstance_573.txt,5,bt,MACRO,-1,0,no,""
ninstance_593.txt,5,fb,MICRO,-1,0,no,""
ninstance_593.txt,5,bt,MICRO,-1,0,no,""
ninstance_593.txt,5,fb,MACRO,0,111.102,si,""
ninstance_593.txt,5,bt,MACRO,0,0.0525,si,""
ninstance_593.txt,10,fb,MICRO,-1,0,no,""
ninstance_593.txt,10,bt,MICRO,-1,0,no,""
ninstance_593.txt,10,fb,MACRO,0,0.3212,si,""
ninstance_593.txt,10,bt,MACRO,0,0.0358,si,""
ninstance_593.txt,15,fb,MICRO,0,19.6703,si,""
ninstance_593.txt,15,bt,MICRO,0,0.0502,si,""
ninstance_593.txt,15,fb,MACRO,0,0.0592,si,""
ninstance_593.txt,15,bt,MACRO,0,0.0294,si,""
ninstance_593.txt,20,fb,MICRO,0,35.6425,si,""
ninstance_593.txt,20,bt,MICRO,0,0.0538,si,""
ninstance_593.txt,20,fb,MACRO,0,0.0657,si,""
ninstance_593.txt,20,bt,MACRO,0,0.0319,si,""
ninstance_593.txt,25,fb,MICRO,0,36.897,si,""
ninstance_593.txt,25,bt,MICRO,0,0.0639,si,""
ninstance_593.txt,25,fb,MACRO,0,0.0663,si,""
ninstance_593.txt,25,bt,MACRO,0,0.0325,si,""
ninstance_593.txt,30,fb,MICRO,0,35.6025,si,""
ninstance_593.txt,30,bt,MICRO,0,0.0565,si,""
ninstance_593.txt,30,fb,MACRO,0,0.0592,si,""
ninstance_593.txt,30,bt,MACRO,0,0.0375,si,""
ninstance_593.txt,35,fb,MICRO,0,84.6329,si,""
ninstance_593.txt,35,bt,MICRO,0,0.0587,si,""
ninstance_593.txt,35,fb,MACRO,-1,0,no,""
ninstance_593.txt,35,bt,MACRO,-1,0,no,""
ninstance_593.txt,40,fb,MICRO,0,56.9555,si,""
ninstance_593.txt,40,bt,MICRO,0,0.063,si,""
ninstance_593.txt,40,fb,MACRO,-1,0,no,""
ninstance_593.txt,40,bt,MACRO,-1,0,no,""
ninstance_593.txt,45,fb,MICRO,0,68.2277,si,""
ninstance_593.txt,45,bt,MICRO,0,0.0631,si,""
ninstance_593.txt,45,fb,MACRO,-1,0,no,""
ninstance_593.txt,45,bt,MACRO,-1,0,no,""
ninstance_595.txt,5,fb,MICRO,-1,0,no,""
ninstance_595.txt,5,bt,MICRO,-1,0,no,""
ninstance_595.txt,5,fb,MACRO,0,0.5979,si,""
ninstance_595.txt,5,bt,MACRO,0,0.0224,si,""
ninstance_595.txt,10,fb,MICRO,0,322.841,si,""
ninstance_595.txt,10,bt,MICRO,0,0.0504,si,""
ninstance_595.txt,10,fb,MACRO,0,0.0456,si,""
ninstance_595.txt,10,bt,MACRO,0,0.013,si,""
ninstance_595.txt,15,fb,MICRO,0,324.391,si,""
ninstance_595.txt,15,bt,MICRO,0,0.0381,si,""
ninstance_595.txt,15,fb,MACRO,0,0.0607,si,""
ninstance_595.txt,15,bt,MACRO,0,0.0257,si,""
ninstance_595.txt,20,fb,MICRO,0,2398.7,si,""
ninstance_595.txt,20,bt,MICRO,0,0.0677,si,""
ninstance_595.txt,20,fb,MACRO,-1,0,no,""
ninstance_595.txt,20,bt,MACRO,-1,0,no,""
ninstance_612.txt,5,fb,MICRO,-1,0,no,""
ninstance_612.txt,5,bt,MICRO,-1,0,no,""
ninstance_612.txt,5,fb,MACRO,0,191.025,si,""
ninstance_612.txt,5,bt,MACRO,0,0.0553,si,""
ninstance_612.txt,10,fb,MICRO,-1,0,no,""
ninstance_612.txt,10,bt,MICRO,-1,0,no,""
ninstance_612.txt,10,fb,MACRO,0,9.6344,si,""
ninstance_612.txt,10,bt,MACRO,0,0.0194,si,""
ninstance_612.txt,15,fb,MICRO,-1,0,no,""
ninstance_612.txt,15,bt,MICRO,-1,0,no,""
ninstance_612.txt,15,fb,MACRO,0,1.3459,si,""
ninstance_612.txt,15,bt,MACRO,0,0.0337,si,""
ninstance_612.txt,20,fb,MICRO,0,37.2013,si,""
ninstance_612.txt,20,bt,MICRO,0,0.0636,si,""
ninstance_612.txt,20,fb,MACRO,0,0.0718,si,""
ninstance_612.txt,20,bt,MACRO,0,0.0414,si,""
ninstance_612.txt,25,fb,MICRO,0,37.3947,si,""
ninstance_612.txt,25,bt,MICRO,0,0.0679,si,""
ninstance_612.txt,25,fb,MACRO,0,0.069,si,""
ninstance_612.txt,25,bt,MACRO,0,0.0521,si,""
ninstance_612.txt,30,fb,MICRO,0,35.8803,si,""
ninstance_612.txt,30,bt,MICRO,0,0.0638,si,""
ninstance_612.txt,30,fb,MACRO,0,0.0634,si,""
ninstance_612.txt,30,bt,MACRO,0,0.0251,si,""
ninstance_612.txt,35,fb,MICRO,0,36.39,si,""
ninstance_612.txt,35,bt,MICRO,0,0.0576,si,""
ninstance_612.txt,35,fb,MACRO,0,0.0722,si,""
ninstance_612.txt,35,bt,MACRO,0,0.0357,si,""
ninstance_612.txt,40,fb,MICRO,0,51.3368,si,""
ninstance_612.txt,40,bt,MICRO,0,0.0615,si,""
ninstance_612.txt,40,fb,MACRO,0,0.0658,si,""
ninstance_612.txt,40,bt,MACRO,0,0.0356,si,""
ninstance_612.txt,45,fb,MICRO,0,37.2783,si,""
ninstance_612.txt,45,bt,MICRO,0,0.0646,si,""
ninstance_612.txt,45,fb,MACRO,0,0.0643,si,""
ninstance_612.txt,45,bt,MACRO,0,0.0261,si,""
ninstance_612.txt,50,fb,MICRO,0,36.7938,si,""
ninstance_612.txt,50,bt,MICRO,0,0.0613,si,""
ninstance_612.txt,50,fb,MACRO,0,0.0702,si,""
ninstance_612.txt,50,bt,MACRO,0,0.0379,si,""
ninstance_612.txt,55,fb,MICRO,0,116.019,si,""
ninstance_612.txt,55,bt,MICRO,0,0.0705,si,""
ninstance_612.txt,55,fb,MACRO,-1,0,no,""
ninstance_612.txt,55,bt,MACRO,-1,0,no,""
ninstance_612.txt,60,fb,MICRO,0,98.7682,si,""
ninstance_612.txt,60,bt,MICRO,0,0.1005,si,""
ninstance_612.txt,60,fb,MACRO,-1,0,no,""
ninstance_612.txt,60,bt,MACRO,-1,0,no,""
ninstance_612.txt,65,fb,MICRO,0,121.988,si,""
ninstance_612.txt,65,bt,MICRO,0,0.0736,si,""
ninstance_612.txt,65,fb,MACRO,-1,0,no,""
ninstance_612.txt,65,bt,MACRO,-1,0,no,""
ninstance_612.txt,70,fb,MICRO,0,114.23,si,""
ninstance_612.txt,70,bt,MICRO,0,0.0759,si,""
ninstance_612.txt,70,fb,MACRO,-1,0,no,""
ninstance_612.txt,70,bt,MACRO,-1,0,no,""
ninstance_618.txt,5,fb,MICRO,-1,0,no,""
ninstance_618.txt,5,bt,MICRO,-1,0,no,""
ninstance_618.txt,5,fb,MACRO,0,1302.5,si,""
ninstance_618.txt,5,bt,MACRO,0,0.0898,si,""
ninstance_618.txt,10,fb,MICRO,-1,0,no,""
ninstance_618.txt,10,bt,MICRO,-1,0,no,""
ninstance_618.txt,10,fb,MACRO,0,38.6845,si,""
ninstance_618.txt,10,bt,MACRO,0,0.0503,si,""
ninstance_618.txt,15,fb,MICRO,0,348.426,si,""
ninstance_618.txt,15,bt,MICRO,0,0.0715,si,""
ninstance_618.txt,15,fb,MACRO,0,0.1251,si,""
ninstance_618.txt,15,bt,MACRO,0,0.0606,si,""
ninstance_618.txt,20,fb,MICRO,0,360.373,si,""
ninstance_618.txt,20,bt,MICRO,0,0.0728,si,""
ninstance_618.txt,20,fb,MACRO,0,0.1301,si,""
ninstance_618.txt,20,bt,MACRO,0,0.0419,si,""
ninstance_618.txt,25,fb,MICRO,0,345.491,si,""
ninstance_618.txt,25,bt,MICRO,0,0.0687,si,""
ninstance_618.txt,25,fb,MACRO,0,0.1288,si,""
ninstance_618.txt,25,bt,MACRO,0,0.0517,si,""
ninstance_618.txt,30,fb,MICRO,0,355.327,si,""
ninstance_618.txt,30,bt,MICRO,0,0.0635,si,""
ninstance_618.txt,30,fb,MACRO,0,0.1318,si,""
ninstance_618.txt,30,bt,MACRO,0,0.0785,si,""
ninstance_618.txt,35,fb,MICRO,0,353.508,si,""
ninstance_618.txt,35,bt,MICRO,0,0.084,si,""
ninstance_618.txt,35,fb,MACRO,0,0.1127,si,""
ninstance_618.txt,35,bt,MACRO,0,0.0422,si,""
ninstance_618.txt,40,fb,MICRO,0,351.502,si,""
ninstance_618.txt,40,bt,MICRO,0,0.0695,si,""
ninstance_618.txt,40,fb,MACRO,0,0.1301,si,""
ninstance_618.txt,40,bt,MACRO,0,0.0415,si,""
ninstance_618.txt,45,fb,MICRO,0,350.342,si,""
ninstance_618.txt,45,bt,MICRO,0,0.1069,si,""
ninstance_618.txt,45,fb,MACRO,0,0.115,si,""
ninstance_618.txt,45,bt,MACRO,0,0.0442,si,""
ninstance_618.txt,50,fb,MICRO,0,348.171,si,""
ninstance_618.txt,50,bt,MICRO,0,0.0667,si,""
ninstance_618.txt,50,fb,MACRO,0,0.1736,si,""
ninstance_618.txt,50,bt,MACRO,0,0.0404,si,""
ninstance_618.txt,55,fb,MICRO,0,655.193,si,""
ninstance_618.txt,55,bt,MICRO,0,0.0804,si,""
ninstance_618.txt,55,fb,MACRO,-1,0,no,""
ninstance_618.txt,55,bt,MACRO,-1,0,no,""
ninstance_618.txt,60,fb,MICRO,0,1309.11,si,""
ninstance_618.txt,60,bt,MICRO,0,0.0886,si,""
ninstance_618.txt,60,fb,MACRO,-1,0,no,""
ninstance_618.txt,60,bt,MACRO,-1,0,no,""
ninstance_618.txt,65,fb,MICRO,0,2587.4,si,""
ninstance_618.txt,65,bt,MICRO,0,0.0963,si,""
ninstance_618.txt,65,fb,MACRO,-1,0,no,""
ninstance_618.txt,65,bt,MACRO,-1,0,no,""
ninstance_627.txt,5,fb,MICRO,-1,0,no,""
ninstance_627.txt,5,bt,MICRO,-1,0,no,""
ninstance_627.txt,5,fb,MACRO,0,5032.83,si,""
ninstance_627.txt,5,bt,MACRO,0,0.0555,si,""
ninstance_627.txt,10,fb,MICRO,-1,0,no,""
ninstance_627.txt,10,bt,MICRO,-1,0,no,""
ninstance_627.txt,10,fb,MACRO,0,5.3162,si,""
ninstance_627.txt,10,bt,MACRO,0,0.0377,si,""
ninstance_627.txt,15,fb,MICRO,-1,0,no,""
ninstance_627.txt,15,bt,MICRO,-1,0,no,""
ninstance_627.txt,15,fb,MACRO,0,0.2024,si,""
ninstance_627.txt,15,bt,MACRO,0,0.0371,si,""
ninstance_627.txt,20,fb,MICRO,0,346.447,si,""
ninstance_627.txt,20,bt,MICRO,0,0.032,si,""
ninstance_627.txt,20,fb,MACRO,0,0.1496,si,""
ninstance_627.txt,20,bt,MACRO,0,0.019,si,""
ninstance_627.txt,25,fb,MICRO,0,348.422,si,""
ninstance_627.txt,25,bt,MICRO,0,0.107,si,""
ninstance_627.txt,25,fb,MACRO,0,0.2465,si,""
ninstance_627.txt,25,bt,MACRO,0,0.0419,si,""
ninstance_627.txt,30,fb,MICRO,0,350.271,si,""
ninstance_627.txt,30,bt,MICRO,0,0.0314,si,""
ninstance_627.txt,30,fb,MACRO,0,0.1202,si,""
ninstance_627.txt,30,bt,MACRO,0,0.0429,si,""
ninstance_627.txt,35,fb,MICRO,0,338.439,si,""
ninstance_627.txt,35,bt,MICRO,0,0.0595,si,""
ninstance_627.txt,35,fb,MACRO,0,0.1225,si,""
ninstance_627.txt,35,bt,MACRO,0,0.0411,si,""
ninstance_627.txt,40,fb,MICRO,0,330.843,si,""
ninstance_627.txt,40,bt,MICRO,0,0.0636,si,""
ninstance_627.txt,40,fb,MACRO,0,0.1276,si,""
ninstance_627.txt,40,bt,MACRO,0,0.0449,si,""
ninstance_627.txt,45,fb,MICRO,0,333.507,si,""
ninstance_627.txt,45,bt,MICRO,0,0.1039,si,""
ninstance_627.txt,45,fb,MACRO,0,0.2337,si,""
ninstance_627.txt,45,bt,MACRO,0,0.04,si,""
ninstance_627.txt,50,fb,MICRO,0,341.937,si,""
ninstance_627.txt,50,bt,MICRO,0,0.0694,si,""
ninstance_627.txt,50,fb,MACRO,0,0.1206,si,""
ninstance_627.txt,50,bt,MACRO,0,0.0389,si,""
ninstance_627.txt,55,fb,MICRO,0,2598.61,si,""
ninstance_627.txt,55,bt,MICRO,0,0.1061,si,""
ninstance_627.txt,55,fb,MACRO,-1,0,no,""
ninstance_627.txt,55,bt,MACRO,-1,0,no,""
ninstance_627.txt,60,fb,MICRO,0,5179.03,si,""
ninstance_627.txt,60,bt,MICRO,0,0.0553,si,""
ninstance_627.txt,60,fb,MACRO,-1,0,no,""
ninstance_627.txt,60,bt,MACRO,-1,0,no,""
ninstance_629.txt,5,fb,MICRO,-1,0,no,""
ninstance_629.txt,5,bt,MICRO,-1,0,no,""
ninstance_629.txt,5,fb,MACRO,0,0.0796,si,""
ninstance_629.txt,5,bt,MACRO,0,0.0195,si,""
ninstance_629.txt,10,fb,MICRO,0,66.3447,si,""
ninstance_629.txt,10,bt,MICRO,0,0.0506,si,""
ninstance_629.txt,10,fb,MACRO,-1,0,no,""
ninstance_629.txt,10,bt,MACRO,-1,0,no,""
ninstance_634.txt,5,fb,MICRO,-1,0,no,""
ninstance_634.txt,5,bt,MICRO,-1,0,no,""
ninstance_634.txt,5,fb,MACRO,0,5.1789,si,""
ninstance_634.txt,5,bt,MACRO,0,0.0283,si,""
ninstance_634.txt,10,fb,MICRO,-1,0,no,""
ninstance_634.txt,10,bt,MICRO,-1,0,no,""
ninstance_634.txt,10,fb,MACRO,0,0.5896,si,""
ninstance_634.txt,10,bt,MACRO,0,0.0212,si,""
ninstance_634.txt,15,fb,MICRO,-1,0,no,""
ninstance_634.txt,15,bt,MICRO,-1,0,no,""
ninstance_634.txt,15,fb,MACRO,0,0.1195,si,""
ninstance_634.txt,15,bt,MACRO,0,0.015,si,""
ninstance_634.txt,20,fb,MICRO,0,1.1669,si,""
ninstance_634.txt,20,bt,MICRO,0,0.0356,si,""
ninstance_634.txt,20,fb,MACRO,0,0.0291,si,""
ninstance_634.txt,20,bt,MACRO,0,0.0209,si,""
ninstance_634.txt,25,fb,MICRO,0,1.2316,si,""
ninstance_634.txt,25,bt,MICRO,0,0.0347,si,""
ninstance_634.txt,25,fb,MACRO,0,0.0291,si,""
ninstance_634.txt,25,bt,MACRO,0,0.0216,si,""
ninstance_634.txt,30,fb,MICRO,0,1.2573,si,""
ninstance_634.txt,30,bt,MICRO,0,0.0358,si,""
ninstance_634.txt,30,fb,MACRO,0,0.0329,si,""
ninstance_634.txt,30,bt,MACRO,0,0.0219,si,""
ninstance_634.txt,35,fb,MICRO,0,1.2945,si,""
ninstance_634.txt,35,bt,MICRO,0,0.0377,si,""
ninstance_634.txt,35,fb,MACRO,0,0.0323,si,""
ninstance_634.txt,35,bt,MACRO,0,0.0214,si,""
ninstance_634.txt,40,fb,MICRO,0,15.2174,si,""
ninstance_634.txt,40,bt,MICRO,0,0.0463,si,""
ninstance_634.txt,40,fb,MACRO,0,0.0321,si,""
ninstance_634.txt,40,bt,MACRO,0,0.0263,si,""
ninstance_634.txt,45,fb,MICRO,0,1.3655,si,""
ninstance_634.txt,45,bt,MICRO,0,0.0386,si,""
ninstance_634.txt,45,fb,MACRO,0,0.0301,si,""
ninstance_634.txt,45,bt,MACRO,0,0.0211,si,""
ninstance_634.txt,50,fb,MICRO,0,2.5328,si,""
ninstance_634.txt,50,bt,MICRO,0,0.0367,si,""
ninstance_634.txt,50,fb,MACRO,-1,0,no,""
ninstance_634.txt,50,bt,MACRO,-1,0,no,""
ninstance_634.txt,55,fb,MICRO,0,2.5502,si,""
ninstance_634.txt,55,bt,MICRO,0,0.0364,si,""
ninstance_634.txt,55,fb,MACRO,-1,0,no,""
ninstance_634.txt,55,bt,MACRO,-1,0,no,""
ninstance_635.txt,5,fb,MICRO,0,1.0324,si,""
ninstance_635.txt,5,bt,MICRO,0,0.0403,si,""
ninstance_635.txt,5,fb,MACRO,0,0.0247,si,""
ninstance_635.txt,5,bt,MACRO,0,0.0166,si,""
ninstance_635.txt,10,fb,MICRO,0,15.539,si,""
ninstance_635.txt,10,bt,MICRO,0,0.0358,si,""
ninstance_635.txt,10,fb,MACRO,0,0.0238,si,""
ninstance_635.txt,10,bt,MACRO,0,0.0191,si,""
ninstance_638.txt,5,fb,MICRO,-1,0,no,""
ninstance_638.txt,5,bt,MICRO,-1,0,no,""
ninstance_638.txt,5,fb,MACRO,0,2495.45,si,""
ninstance_638.txt,5,bt,MACRO,0,0.0427,si,""
ninstance_638.txt,10,fb,MICRO,0,343.902,si,""
ninstance_638.txt,10,bt,MICRO,0,0.0498,si,""
ninstance_638.txt,10,fb,MACRO,0,0.1068,si,""
ninstance_638.txt,10,bt,MACRO,0,0.0347,si,""
ninstance_638.txt,15,fb,MICRO,0,333.117,si,""
ninstance_638.txt,15,bt,MICRO,0,0.0615,si,""
ninstance_638.txt,15,fb,MACRO,0,0.1077,si,""
ninstance_638.txt,15,bt,MACRO,0,0.0337,si,""
ninstance_638.txt,20,fb,MICRO,0,330.909,si,""
ninstance_638.txt,20,bt,MICRO,0,0.0609,si,""
ninstance_638.txt,20,fb,MACRO,0,0.0669,si,""
ninstance_638.txt,20,bt,MACRO,0,0.0135,si,""
ninstance_638.txt,25,fb,MICRO,0,344.607,si,""
ninstance_638.txt,25,bt,MICRO,0,0.126,si,""
ninstance_638.txt,25,fb,MACRO,0,0.1077,si,""
ninstance_638.txt,25,bt,MACRO,0,0.0331,si,""
ninstance_638.txt,30,fb,MICRO,0,336.225,si,""
ninstance_638.txt,30,bt,MICRO,0,0.0564,si,""
ninstance_638.txt,30,fb,MACRO,0,0.108,si,""
ninstance_638.txt,30,bt,MACRO,0,0.036,si,""
ninstance_638.txt,35,fb,MICRO,0,641.62,si,""
ninstance_638.txt,35,bt,MICRO,0,0.2189,si,""
ninstance_638.txt,35,fb,MACRO,-1,0,no,""
ninstance_638.txt,35,bt,MACRO,-1,0,no,""
ninstance_638.txt,40,fb,MICRO,0,2462.59,si,""
ninstance_638.txt,40,bt,MICRO,0,0.0915,si,""
ninstance_638.txt,40,fb,MACRO,-1,0,no,""
ninstance_638.txt,40,bt,MACRO,-1,0,no,""
ninstance_638.txt,45,fb,MICRO,0,4840.56,si,""
ninstance_638.txt,45,bt,MICRO,0,0.0445,si,""
ninstance_638.txt,45,fb,MACRO,-1,0,no,""
ninstance_638.txt,45,bt,MACRO,-1,0,no,""
ninstance_640.txt,5,fb,MICRO,-1,0,no,""
ninstance_640.txt,5,bt,MICRO,-1,0,no,""
ninstance_640.txt,5,fb,MACRO,0,0.336,si,""
ninstance_640.txt,5,bt,MACRO,0,0.0158,si,""
ninstance_640.txt,10,fb,MICRO,0,311.877,si,""
ninstance_640.txt,10,bt,MICRO,0,0.0303,si,""
ninstance_640.txt,10,fb,MACRO,0,0.0442,si,""
ninstance_640.txt,10,bt,MACRO,0,0.0125,si,""
ninstance_640.txt,15,fb,MICRO,0,1195.4,si,""
ninstance_640.txt,15,bt,MICRO,0,0.0725,si,""
ninstance_640.txt,15,fb,MACRO,-1,0,no,""
ninstance_640.txt,15,bt,MACRO,-1,0,no,""
ninstance_640.txt,20,fb,MICRO,0,2439.66,si,""
ninstance_640.txt,20,bt,MICRO,0,0.1281,si,""
ninstance_640.txt,20,fb,MACRO,-1,0,no,""
ninstance_640.txt,20,bt,MACRO,-1,0,no,""
ninstance_651.txt,5,fb,MICRO,0,327.691,si,""
ninstance_651.txt,5,bt,MICRO,0,0.1042,si,""
ninstance_651.txt,5,fb,MACRO,0,0.0809,si,""
ninstance_651.txt,5,bt,MACRO,0,0.0222,si,""
ninstance_651.txt,10,fb,MICRO,0,4629.14,si,""
ninstance_651.txt,10,bt,MICRO,0,0.0142,si,""
ninstance_651.txt,10,fb,MACRO,-1,0,no,""
ninstance_651.txt,10,bt,MACRO,-1,0,no,""
ninstance_654.txt,5,fb,MICRO,-1,0,no,""
ninstance_654.txt,5,bt,MICRO,-1,0,no,""
ninstance_654.txt,5,fb,MACRO,0,0.1564,si,""
ninstance_654.txt,5,bt,MACRO,0,0.0121,si,""
ninstance_654.txt,10,fb,MICRO,0,2314.75,si,""
ninstance_654.txt,10,bt,MICRO,0,0.0658,si,""
ninstance_654.txt,10,fb,MACRO,-1,0,no,""
ninstance_654.txt,10,bt,MACRO,-1,0,no,""
ninstance_659.txt,5,fb,MICRO,-1,0,no,""
ninstance_659.txt,5,bt,MICRO,-1,0,no,""
ninstance_659.txt,5,fb,MACRO,0,2.4274,si,""
ninstance_659.txt,5,bt,MACRO,0,0.0184,si,""
ninstance_659.txt,10,fb,MICRO,0,0.6631,si,""
ninstance_659.txt,10,bt,MICRO,0,0.0339,si,""
ninstance_659.txt,10,fb,MACRO,0,0.0261,si,""
ninstance_659.txt,10,bt,MACRO,0,0.0197,si,""
ninstance_659.txt,15,fb,MICRO,0,1.1585,si,""
ninstance_659.txt,15,bt,MICRO,0,0.032,si,""
ninstance_659.txt,15,fb,MACRO,0,0.025,si,""
ninstance_659.txt,15,bt,MACRO,0,0.0185,si,""
ninstance_659.txt,20,fb,MICRO,0,1.2016,si,""
ninstance_659.txt,20,bt,MICRO,0,0.0324,si,""
ninstance_659.txt,20,fb,MACRO,0,0.0248,si,""
ninstance_659.txt,20,bt,MACRO,0,0.0182,si,""
ninstance_659.txt,25,fb,MICRO,0,1.1993,si,""
ninstance_659.txt,25,bt,MICRO,0,0.0325,si,""
ninstance_659.txt,25,fb,MACRO,0,0.0143,si,""
ninstance_659.txt,25,bt,MACRO,0,0.0104,si,""
ninstance_659.txt,30,fb,MICRO,0,3.1801,si,""
ninstance_659.txt,30,bt,MICRO,0,0.0447,si,""
ninstance_659.txt,30,fb,MACRO,-1,0,no,""
ninstance_659.txt,30,bt,MACRO,-1,0,no,""
ninstance_677.txt,5,fb,MICRO,0,305.049,si,""
ninstance_677.txt,5,bt,MICRO,0,0.0539,si,""
ninstance_677.txt,5,fb,MACRO,0,0.0786,si,""
ninstance_677.txt,5,bt,MACRO,0,0.3384,si,""
ninstance_678.txt,5,fb,MICRO,-1,0,no,""
ninstance_678.txt,5,bt,MICRO,-1,0,no,""
ninstance_678.txt,5,fb,MACRO,0,4.8631,si,""
ninstance_678.txt,5,bt,MACRO,0,0.0109,si,""
ninstance_678.txt,10,fb,MICRO,-1,0,no,""
ninstance_678.txt,10,bt,MICRO,-1,0,no,""
ninstance_678.txt,10,fb,MACRO,0,1.2649,si,""
ninstance_678.txt,10,bt,MACRO,0,0.0213,si,""
ninstance_678.txt,15,fb,MICRO,-1,0,no,""
ninstance_678.txt,15,bt,MICRO,-1,0,no,""
ninstance_678.txt,15,fb,MACRO,0,0.0533,si,""
ninstance_678.txt,15,bt,MACRO,0,0.0206,si,""
ninstance_678.txt,20,fb,MICRO,0,1.2029,si,""
ninstance_678.txt,20,bt,MICRO,0,0.0346,si,""
ninstance_678.txt,20,fb,MACRO,0,0.0293,si,""
ninstance_678.txt,20,bt,MACRO,0,0.0209,si,""
ninstance_678.txt,25,fb,MICRO,0,2.6838,si,""
ninstance_678.txt,25,bt,MICRO,0,0.035,si,""
ninstance_678.txt,25,fb,MACRO,0,0.0355,si,""
ninstance_678.txt,25,bt,MACRO,0,0.0241,si,""
ninstance_678.txt,30,fb,MICRO,0,1.2202,si,""
ninstance_678.txt,30,bt,MICRO,0,0.0403,si,""
ninstance_678.txt,30,fb,MACRO,0,0.0308,si,""
ninstance_678.txt,30,bt,MACRO,0,0.0269,si,""
ninstance_678.txt,35,fb,MICRO,0,1.3471,si,""
ninstance_678.txt,35,bt,MICRO,0,0.0369,si,""
ninstance_678.txt,35,fb,MACRO,0,0.0308,si,""
ninstance_678.txt,35,bt,MACRO,0,0.0202,si,""
ninstance_678.txt,40,fb,MICRO,0,2.5783,si,""
ninstance_678.txt,40,bt,MICRO,0,0.0503,si,""
ninstance_678.txt,40,fb,MACRO,-1,0,no,""
ninstance_678.txt,40,bt,MACRO,-1,0,no,""
ninstance_678.txt,45,fb,MICRO,0,2.5729,si,""
ninstance_678.txt,45,bt,MICRO,0,0.0482,si,""
ninstance_678.txt,45,fb,MACRO,-1,0,no,""
ninstance_678.txt,45,bt,MACRO,-1,0,no,""
ninstance_678.txt,50,fb,MICRO,0,2.3818,si,""
ninstance_678.txt,50,bt,MICRO,0,0.0479,si,""
ninstance_678.txt,50,fb,MACRO,-1,0,no,""
ninstance_678.txt,50,bt,MACRO,-1,0,no,""
ninstance_678.txt,55,fb,MICRO,0,17.7185,si,""
ninstance_678.txt,55,bt,MICRO,0,0.0485,si,""
ninstance_678.txt,55,fb,MACRO,-1,0,no,""
ninstance_678.txt,55,bt,MACRO,-1,0,no,""
ninstance_678.txt,60,fb,MICRO,0,2.3462,si,""
ninstance_678.txt,60,bt,MICRO,0,0.046,si,""
ninstance_678.txt,60,fb,MACRO,-1,0,no,""
ninstance_678.txt,60,bt,MACRO,-1,0,no,""
ninstance_678.txt,65,fb,MICRO,0,2.4996,si,""
ninstance_678.txt,65,bt,MICRO,0,0.0492,si,""
